date/time,type,order id,sku,description,quantity,order city,order state,order postal,total
"Nov 9, 2020 9:19:42 PM PST",Order,113-3668314-0931425,N1N-KIDNEY-SUPPORT-FBA,"N1N Premium Kidney Cleanse [21 Potent Herbs] for Urinary Tract & Bladder Control, Natural Kidney Support with Cranberry Extract, Astragalus and Uva Ur",1,LYNNWOOD,WA,98087-5332,12.87
"Nov 9, 2020 9:28:18 PM PST",Order,111-4830869-8451457,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",1,Austin,TX,78726-1131,9.47
"Nov 9, 2020 9:28:57 PM PST",Refund,111-5900800-1789807,AZM-MAT-BELT-FBA,"AZMED Maternity Belt, Breathable Pregnancy Back Support, Premium Belly Band, More Than 1.3M Happy Mothers, Lightweight Abdominal Binder, One-Size, Bei",1,SNOHOMISH,WA,98290-2580,-12.94
"Nov 9, 2020 9:31:18 PM PST",Order,113-9573245-1786622,N1N-MAG-GLYCINATE-FBA,"N1N Premium Magnesium Glycinate 400mg [Superior Absorption], All Natural Supplement to Support Heart, Bone, Muscle and Nerve Function, Non-GMO, Gluten",3,BELLEVUE,WA,98007-5542,12.26
"Nov 9, 2020 9:31:55 PM PST",Order,112-9017311-0279443,N1N-WATER-AWY-FBA,"N1N Premium Water Away Pills [12 Potent Ingredients] Natural Diuretic for Bloating Relief and Weight Loss with Dandelion, Vitamin B6 & Potassium, 60 C",1,BOLINGBROOK,IL,60490-4978,13.72
"Nov 9, 2020 9:36:07 PM PST",Order,113-0732381-4820251,N1N-MULBERRY-FBA,"N1N White Mulberry Leaf Extract, [100% Pure, 6M's Supply], Premium Blood Sugar Control. Weight Loss, Appetite, Sugar & Carb Cravings Support, High Pot",1,NORTH ROYALTON,OH,44133-2124,11
"Nov 9, 2020 9:42:34 PM PST",Order,114-1344854-4037812,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",1,NORTHFORD,CT,06472-1629,9.47
"Nov 9, 2020 9:44:37 PM PST",Order,111-1395064-9246608,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",1,ELY,NV,89315-1208,8.84
"Nov 9, 2020 9:45:31 PM PST",Order,113-6930468-2238638,N1N-MULBERRY-FBA,"N1N White Mulberry Leaf Extract, [100% Pure, 6M's Supply], Premium Blood Sugar Control. Weight Loss, Appetite, Sugar & Carb Cravings Support, High Pot",1,BEREA,OH,44017-2428,11
"Nov 9, 2020 9:52:43 PM PST",Order,112-7976373-1654625,N1N-WOMENS-FAT-BURNER-FBA,"N1N Premium Fat Burner for Women [7 Potent Ingredients] All Natural Thermogenic Weight Loss Pills, Suppresses Appetite, Boosts Metabolism and Energy,",1,JACKSONVILLE,FL,32218-4804,13.72
"Nov 9, 2020 9:53:49 PM PST",Order,111-4928158-9118601,N1S-KINESIO-BLUE-FBA,"AZSPORT Kinesiology Tape Waterproof Kinesio Tape for Sport and Therapy, Uncut 2 Inchx16 Foot Roll, Blue",1,ATLANTA,GA,30324-4712,6.07
"Nov 9, 2020 9:54:47 PM PST",Order,113-4158625-0849039,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",1,ELY,NV,89301-2335,9.47
"Nov 9, 2020 9:56:18 PM PST",Order,113-6308285-9704227,N1N-MCTOIL-FBA,"N1N Premium MCT Oil Keto Supplement [3000 MG, 100% Pure Coconut Oil C8/C10] Natural Keto Fuel for Energy, Weight Loss & Brain Power for Men & Women, 1",1,WILMINGTON,DE,19804-1618,13.55
"Nov 9, 2020 10:02:57 PM PST",Order,111-0409634-8103402,N1N-MAGNESIUM-CITRATE-FBA,"N1N Premium Magnesium Citrate Capsules 1250mg 120 Veg Caps [100% Pure] Powerful dose for Sleep, Muscle Cramps, Bone Health, Energy Production and Nerv",2,LINCOLN,RI,02865-1203,24.14
"Nov 9, 2020 10:06:43 PM PST",Order,113-0601293-1561059,N1N-ELDERBERRY-GUMMIES-FBA,N1N Premium Elderberry Gummies for Kids & Adults [Max Strength with Vitamin C & Zinc] All Natural Antioxidant Supplement to Support Immune Health and,1,WILLMAR,MN,56201-9544,11.85
"Nov 9, 2020 10:11:30 PM PST",Order,112-3954232-9957804,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",1,Farmington,Mn,55024,9.47
"Nov 9, 2020 10:18:15 PM PST",Order,112-2098443-9157829,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",2,COCONUT CREEK,FL,33073-2411,17.68
"Nov 9, 2020 10:19:31 PM PST",Order,111-6689290-0981849,N1N-MUSHROOM-10X-FBA,"N1N Premium Mushroom Complex [10X Powerful Mushrooms] with Reishi, Lions Mane, Cordyceps, Chaga, Turkey Tail and Maitake to Boost Health, Brain Functi",1,OAKLAND,CA,94610-4546,11.17
"Nov 9, 2020 10:23:18 PM PST",Order,111-5862812-2749059,N1N-WOMENS-FAT-BURNER-FBA,"N1N Premium Fat Burner for Women [7 Potent Ingredients] All Natural Thermogenic Weight Loss Pills, Suppresses Appetite, Boosts Metabolism and Energy,",1,GRANTS PASS,OR,97527-5660,13.72
"Nov 9, 2020 10:28:43 PM PST",Order,114-8008854-6013836,N1N-BLOOD-PRESSURE-FBA,"N1N Premium Blood Pressure Support with Hawthorn and Hibiscus [13 Potent Ingredients], Natural Hypertension Supplement to Improve Cardiovascular & Cir",1,Aumsville,OR,97325,14.51
"Nov 9, 2020 10:30:33 PM PST",Order,113-4723977-1227450,N1N-BERBERINE-FBA,"N1N Premium Berberine Plus 120 Caps, 1200mg [Non-GMO, US Made] Natural Supplement Supports Anti-Aging, Cellular Health, Energy, Blood Sugar, Digestion",1,LAS VEGAS,NV,89131-8210,17.11
"Nov 9, 2020 10:30:41 PM PST",Order,114-6099742-3684260,AZS-MALE-DISCREET-FBA,"AZS Premium Male Enhancing Pills - Enlargement Booster for Men [10X Strength] - Increase Drive, Stamina & Endurance - Fast Acting & Natural Horny Goat",1,las vegas,NV,89129,5.92
"Nov 9, 2020 10:33:56 PM PST",Refund,111-0661400-3863453,N1N-FMALE-ENHANCEMNT-FBA,"N1N Female Enhancement Pills - [14 Potent Herbs], Natural Mood & Energy Booster for Women, Balance Hormones, Horny Goat Weed, Ginseng, Maca Root, Dong",1,HAPPY VALLEY,OR,97086-4709,-17.57
"Nov 9, 2020 10:37:53 PM PST",FBA Customer Return Fee,114-0998931-1781052,,FBA Customer Return Per Order Fee,,,,,0
"Nov 9, 2020 10:37:53 PM PST",FBA Customer Return Fee,114-0998931-1781052,,FBA Customer Return Per Unit Fee,,,,,-3.7
"Nov 9, 2020 10:37:53 PM PST",FBA Customer Return Fee,114-0998931-1781052,,FBA Customer Return Weight Based Fee,,,,,0
"Nov 9, 2020 10:39:17 PM PST",Order,111-7396923-4666605,AZM-MAT-BELT-FBA,"AZMED Maternity Belt, Breathable Pregnancy Back Support, Premium Belly Band, More Than 1.3M Happy Mothers, Lightweight Abdominal Binder, One-Size, Bei",1,EAGLE,ID,83616-3401,12.88
"Nov 9, 2020 10:42:22 PM PST",Order,112-9489491-4713838,N1N-BLOOD-SUGAR-FBA,"N1N Premium Blood Sugar Support [20 Herbs and Multivitamins] Promotes Glucose Metabolism, Healthy Blood Sugar Levels and Cardiovascular Health. Gluten",1,PITTSBURGH,PA,15226-2306,9.47
"Nov 9, 2020 10:46:58 PM PST",Order,113-3344115-3059401,AZS-MALE-ENHNCEMENT-FBA,"AZS Premium Male Enhancing Pills [10X Strength] - Increase Drive, Stamina & Endurance - Fast Acting & Natural Horny Goat Weed Supplement with 100mg Ic",1,TROY,NC,27371-1902,13.72
"Nov 9, 2020 10:47:53 PM PST",Order,113-1962343-2825827,DMT-BLK-UMBRELLA-STAND,"DOMMET Umbrella Stand, Durable Rack for Canes and Walking Sticks, Black",1,MILLERSVILLE,MD,21108-1758,25.62
"Nov 9, 2020 10:48:19 PM PST",Order,113-4058502-5798653,DMT-BLK-UMBRELLA-STAND,"DOMMET Umbrella Stand, Durable Rack for Canes and Walking Sticks, Black",1,LANDOVER,MARYLAND,20785-5851,25.62
"Nov 9, 2020 10:53:21 PM PST",Order,113-1522464-3418609,N1N-WOMENS-FAT-BURNER-FBA,"N1N Premium Fat Burner for Women [7 Potent Ingredients] All Natural Thermogenic Weight Loss Pills, Suppresses Appetite, Boosts Metabolism and Energy,",1,CONROE,TX,77385-4585,13.72
"Nov 9, 2020 11:07:48 PM PST",Order,113-7185763-0805806,N1N-5HTP-FBA,"N1N Premium 5-HTP Plus Calcium [Max Purity & Strength] Enhanced with Serotonin Synthesizers for Deeper Sleep, Positive Mood & Brain Functions, 120 Veg",1,LAKEWOOD,CO,80228-4246,12.87
"Nov 9, 2020 11:13:55 PM PST",Order,113-8004887-4136222,N1N-BLOOD-SUGAR-FBA,"N1N Premium Blood Sugar Support [20 Herbs and Multivitamins] Promotes Glucose Metabolism, Healthy Blood Sugar Levels and Cardiovascular Health. Gluten",2,BREWTON,AL,36426-1217,17.68
"Nov 9, 2020 11:16:56 PM PST",Order,111-7682328-6933861,N1N-WHITEKIDNEY-BEAN-FBA,"N1N Premium White Kidney Bean Extract [Max Strength & Absorption] Powerful Carb & Starch Blocker to Support Weight Loss and Boost Metabolism, Non GMO",1,GLENCOE,MN,55336-1739,13.72
"Nov 9, 2020 11:21:08 PM PST",Order,114-8907970-1849051,N1N-MAGNESIUM-FBA,"N1N Premium [3X Absorption, Vegan] Magnesium Complex, Powerful Supplement for Sleep, Leg Cramps, Muscle Recovery & Relaxation, Formulated for Women &",1,HUMBLE,TX,77346-1232,13.55
"Nov 9, 2020 11:23:59 PM PST",Order,112-8211064-2625043,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",1,Tacoma,WA,98443-1862,9.47
"Nov 9, 2020 11:26:16 PM PST",Order,113-3985948-2065826,N1N-KETO-BURN-FBA,"N1N Premium Keto Burn Pills [Max Strength, 1200mg] Natural Ketogenic Fat Burner to Boost Weight Loss, Energy & Metabolism. Exogenous Keto BHB Suppleme",1,TUCSON,AZ,85748-2816,13.72
"Nov 9, 2020 11:26:30 PM PST",Order,111-1084546-9245027,BULL-MODE-FBA,"Bull Mode Premium Male Enhancing Pills [9 Potent Ingredients] - Helps Increase Muscle Size, Strength, Stamina, Energy and Endurance. All Natural Male",1,BLAKESLEE,PA,18610-7898,9.47
"Nov 9, 2020 11:30:28 PM PST",Refund,112-0314664-3552221,AZM-MAT-BELT-FBA,"AZMED Maternity Belt, Breathable Pregnancy Back Support, Premium Belly Band, More Than 1.3M Happy Mothers, Lightweight Abdominal Binder, One-Size, Bei",1,ALISO VIEJO,CA,92656-7007,-12.94
"Nov 9, 2020 11:32:31 PM PST",Order,114-0735273-2811400,N1N-LUNG-CLEANSE-FBA,"N1N Premium Lung Supplement [10 Potent Ingredients] Natural Cleanse & Detox to Help Quit Smoking and Support Free Breathing, 60 Capsules",1,TOWSON,MD,21204-3929,13.72
"Nov 9, 2020 11:37:00 PM PST",FBA Customer Return Fee,112-8923329-0353859,,FBA Customer Return Per Order Fee,,,,,0
"Nov 9, 2020 11:37:00 PM PST",FBA Customer Return Fee,112-8923329-0353859,,FBA Customer Return Per Unit Fee,,,,,-3.7
"Nov 9, 2020 11:37:00 PM PST",FBA Customer Return Fee,112-8923329-0353859,,FBA Customer Return Weight Based Fee,,,,,0
"Nov 9, 2020 11:38:10 PM PST",Order,113-1370712-1898623,N1N-ELDERBERRY-GUMMIES-FBA,N1N Premium Elderberry Gummies for Kids & Adults [Max Strength with Vitamin C & Zinc] All Natural Antioxidant Supplement to Support Immune Health and,1,BEAVERTON,OR,97006-7678,11.85
"Nov 9, 2020 11:39:15 PM PST",Order,112-8804705-5321043,N1N-BERBERINE-FBA,"N1N Premium Berberine Plus 120 Caps, 1200mg [Non-GMO, US Made] Natural Supplement Supports Anti-Aging, Cellular Health, Energy, Blood Sugar, Digestion",3,MOUNT STERLING,KY,40353-1020,45.22
"Nov 9, 2020 11:39:23 PM PST",Order,112-8904080-8248269,N1N-FMALE-ENHANCEMNT-FBA,"N1N Female Enhancement Pills - [14 Potent Herbs], Natural Mood & Energy Booster for Women, Balance Hormones, Horny Goat Weed, Ginseng, Maca Root, Dong",1,Worcester,MA,01610-1022,13.61
"Nov 9, 2020 11:40:22 PM PST",Order,112-8442293-3403448,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",2,Laurel,MS,39443-2649,17.68
"Nov 9, 2020 11:44:07 PM PST",FBA Customer Return Fee,113-0736649-0225040,,FBA Customer Return Per Order Fee,,,,,0
"Nov 9, 2020 11:44:07 PM PST",FBA Customer Return Fee,113-0736649-0225040,,FBA Customer Return Per Unit Fee,,,,,-3.7
"Nov 9, 2020 11:44:07 PM PST",FBA Customer Return Fee,113-0736649-0225040,,FBA Customer Return Weight Based Fee,,,,,0
"Nov 9, 2020 11:45:29 PM PST",Order,111-5064870-7875456,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",1,WAKARUSA,KS,66546-9624,6.71
"Nov 9, 2020 11:45:29 PM PST",Order,111-5064870-7875456,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",1,WAKARUSA,KS,66546-9624,10.97
"Nov 9, 2020 11:48:44 PM PST",Order,111-3910086-1748234,N1N-BLOOD-PRESSURE-FBA,"N1N Premium Blood Pressure Support with Hawthorn and Hibiscus [13 Potent Ingredients], Natural Hypertension Supplement to Improve Cardiovascular & Cir",2,LONDON,AR,72847-8633,27.32
"Nov 9, 2020 11:57:31 PM PST",Order,112-5726770-4614604,N1N-KETO-BHB-SALT-FBA,"N1N Premium Keto Diet BHB Pills for Weight Loss [6 Powerful Ingredients] Natural Ketogenic Fat Burner That Helps Boost Energy & Focus, Manage Cravings",1,HOUSTON,TX,77083-4332,5.92
"Nov 10, 2020 12:00:19 AM PST",Order,111-4892595-4550626,AZS-WAIST-TRIM-XL-FBA,"AZSPORT Waist Trimmer - Adjustable Ab Sauna Belt to shed the excess Water, weight and tone of mid section, Black - One Size Fits up to 50 Inches",1,GLEN ALLEN,VA,23059-4744,7.77
"Nov 10, 2020 12:01:39 AM PST",Order,114-8741664-3237034,N1N-FMALE-ENHANCEMNT-FBA,"N1N Female Enhancement Pills - [14 Potent Herbs], Natural Mood & Energy Booster for Women, Balance Hormones, Horny Goat Weed, Ginseng, Maca Root, Dong",1,FIFE,WA,98424-3896,13.61
"Nov 10, 2020 12:11:44 AM PST",Order,111-4389682-4139406,N1N-PSYLLIUM-FBA,"Premium Psyllium Husk Capsules [All Natural & Potent] - Powerful Soluble Fiber Supplement Helps Support Regularity & Digestion, Reduce Constipation, L",1,AUSTIN,TX,78705-5456,13.55
"Nov 10, 2020 12:11:44 AM PST",FBA Customer Return Fee,111-1577187-5337844,,FBA Customer Return Per Order Fee,,,,,0
"Nov 10, 2020 12:11:44 AM PST",FBA Customer Return Fee,111-1577187-5337844,,FBA Customer Return Per Unit Fee,,,,,-3.7
"Nov 10, 2020 12:11:44 AM PST",FBA Customer Return Fee,111-1577187-5337844,,FBA Customer Return Weight Based Fee,,,,,0
"Nov 10, 2020 12:18:41 AM PST",Order,112-4323720-1969803,N1N-ELDERBERRY-GUMMIES-FBA,N1N Premium Elderberry Gummies for Kids & Adults [Max Strength with Vitamin C & Zinc] All Natural Antioxidant Supplement to Support Immune Health and,1,FAYETTEVILLE,AR,72703-7514,11.85
"Nov 10, 2020 12:20:06 AM PST",Order,114-0348333-3970661,N1N-ELDERBERRY-GUMMIES-FBA,N1N Premium Elderberry Gummies for Kids & Adults [Max Strength with Vitamin C & Zinc] All Natural Antioxidant Supplement to Support Immune Health and,1,ARGYLE,TX,76226-2168,11.85
"Nov 10, 2020 12:20:55 AM PST",Order,111-5396106-9693054,AZM-ICEWRAP-BLK-FBA,AZMED Breathable and Adjustable Ice Wrap with Hot and Cold 6 Inch Reusable Ice Bag Pack for Hot and Cold Therapy - Black Color,1,NASHVILLE,TN,37206-1720,2.42
"Nov 10, 2020 12:20:55 AM PST",Order,111-5396106-9693054,AZM-ICEWRAP-BLK-FBA,AZMED Breathable and Adjustable Ice Wrap with Hot and Cold 6 Inch Reusable Ice Bag Pack for Hot and Cold Therapy - Black Color,1,NASHVILLE,TN,37206-1720,7.51
"Nov 10, 2020 12:20:55 AM PST",Order,111-5396106-9693054,AZM-ICEWRAP-BLK-FBA,AZMED Breathable and Adjustable Ice Wrap with Hot and Cold 6 Inch Reusable Ice Bag Pack for Hot and Cold Therapy - Black Color,1,NASHVILLE,TN,37206-1720,7.51
"Nov 10, 2020 12:21:04 AM PST",Order,112-4627659-5785009,N1N-MAG-GLYCINATE-FBA,"N1N Premium Magnesium Glycinate 400mg [Superior Absorption], All Natural Supplement to Support Heart, Bone, Muscle and Nerve Function, Non-GMO, Gluten",1,NEW HAVEN,CT,06511-3805,5.92
"Nov 10, 2020 12:21:41 AM PST",Order,113-5911479-4071429,N1N-KETO-BURN-FBA,"N1N Premium Keto Burn Pills [Max Strength, 1200mg] Natural Ketogenic Fat Burner to Boost Weight Loss, Energy & Metabolism. Exogenous Keto BHB Suppleme",1,DAVENPORT,IA,52806-2243,13.72
"Nov 10, 2020 12:24:08 AM PST",Order,113-9298025-2040215,N1N-KIDNEY-SUPPORT-FBA,"N1N Premium Kidney Cleanse [21 Potent Herbs] for Urinary Tract & Bladder Control, Natural Kidney Support with Cranberry Extract, Astragalus and Uva Ur",1,STONEBORO,PENNSYLVANIA,16153-4214,12.87
"Nov 10, 2020 12:25:41 AM PST",Order,113-2801186-2301863,N1N-KETO-BURN-FBA,"N1N Premium Keto Burn Pills [Max Strength, 1200mg] Natural Ketogenic Fat Burner to Boost Weight Loss, Energy & Metabolism. Exogenous Keto BHB Suppleme",1,MINNEAPOLIS,MN,55407-1518,13.72
"Nov 10, 2020 12:27:40 AM PST",Order,111-3019205-5311450,N1N-MAG-GLYCINATE-FBA,"N1N Premium Magnesium Glycinate 400mg [Superior Absorption], All Natural Supplement to Support Heart, Bone, Muscle and Nerve Function, Non-GMO, Gluten",1,Cookeville,TN,38501,5.92
"Nov 10, 2020 12:28:58 AM PST",Order,112-6039189-6189816,N1N-OLIVE-LEAF-FBA,N1N Premium Olive Leaf Extract [Superior Strength with 20% Oleuropein] All Natural Antoxidant Supplement to Strengthen Heart Health and Boost Overall,1,ACWORTH,GA,30102-5835,13.55
"Nov 10, 2020 12:35:01 AM PST",Order,114-0977426-2107430,N1N-FMALE-ENHANCEMNT-FBA,"N1N Female Enhancement Pills - [14 Potent Herbs], Natural Mood & Energy Booster for Women, Balance Hormones, Horny Goat Weed, Ginseng, Maca Root, Dong",1,Camp Hill,Pennsylvania,17011,13.61
"Nov 10, 2020 12:35:57 AM PST",Order,111-7576837-3639419,N1N-MENOPAUSE-RELIEF-FBA,N1N Premium Menopause Support for Women [12 Potent Ingredients] All Natural Menopause Relief & Hormone Balance for Women with Dong Quai & Black Cohosh,1,ALPHARETTA,GA,30004-3418,13.72
"Nov 10, 2020 12:36:57 AM PST",FBA Customer Return Fee,112-6485455-3120253,,FBA Customer Return Per Order Fee,,,,,0
"Nov 10, 2020 12:36:57 AM PST",FBA Customer Return Fee,112-6485455-3120253,,FBA Customer Return Per Unit Fee,,,,,-3.7
"Nov 10, 2020 12:36:57 AM PST",FBA Customer Return Fee,112-6485455-3120253,,FBA Customer Return Weight Based Fee,,,,,0
"Nov 10, 2020 12:52:33 AM PST",Order,113-0499243-5100216,N1N-PSYLLIUM-FBA,"Premium Psyllium Husk Capsules [All Natural & Potent] - Powerful Soluble Fiber Supplement Helps Support Regularity & Digestion, Reduce Constipation, L",1,MONROE,GA,30656-4105,0
"Nov 10, 2020 1:02:34 AM PST",Order,114-4052573-2645054,AZS-MALE-ENHNCEMENT-FBA,"AZS Premium Male Enhancing Pills [10X Strength] - Increase Drive, Stamina & Endurance - Fast Acting & Natural Horny Goat Weed Supplement with 100mg Ic",2,SEDALIA,MO,65301-1484,25.74
"Nov 10, 2020 1:08:21 AM PST",Adjustment,,AZS-WAIST-TRMR-FBA,FBA Inventory Reimbursement - Lost:Warehouse,120,,,,810
"Nov 10, 2020 1:08:41 AM PST",Order,111-0228130-4257071,N1N-KETO-BURN-FBA,"N1N Premium Keto Burn Pills [Max Strength, 1200mg] Natural Ketogenic Fat Burner to Boost Weight Loss, Energy & Metabolism. Exogenous Keto BHB Suppleme",1,Buxton,Maine,4093,13.72
"Nov 10, 2020 1:09:39 AM PST",FBA Customer Return Fee,114-1554496-1199400,,FBA Customer Return Per Order Fee,,,,,0
"Nov 10, 2020 1:09:39 AM PST",FBA Customer Return Fee,114-1554496-1199400,,FBA Customer Return Per Unit Fee,,,,,-3.7
"Nov 10, 2020 1:09:39 AM PST",FBA Customer Return Fee,114-1554496-1199400,,FBA Customer Return Weight Based Fee,,,,,0
"Nov 10, 2020 1:13:27 AM PST",Refund,113-1068640-2749047,AZM-MAT-BELT-FBA,"AZMED Maternity Belt, Breathable Pregnancy Back Support, Premium Belly Band, More Than 1.3M Happy Mothers, Lightweight Abdominal Binder, One-Size, Bei",1,GARDENA,CA,90247-5676,-17.26
"Nov 10, 2020 1:16:46 AM PST",Order,111-4546413-9191454,N1N-MAGNESIUM-FBA,"N1N Premium [3X Absorption, Vegan] Magnesium Complex, Powerful Supplement for Sleep, Leg Cramps, Muscle Recovery & Relaxation, Formulated for Women &",1,Hendersonville,TN,37075,13.55
"Nov 10, 2020 1:25:04 AM PST",Order,112-3160942-9488246,N1N-MAGNESIUM-CITRATE-FBA,"N1N Premium Magnesium Citrate Capsules 1250mg 120 Veg Caps [100% Pure] Powerful dose for Sleep, Muscle Cramps, Bone Health, Energy Production and Nerv",1,MALVERNE,NY,11565-1704,12.87
"Nov 10, 2020 1:25:15 AM PST",Refund,113-3708147-3156233,AZM-NIGHTSPLNT-FBA,"AZMED 2020 Plantar Fasciitis Night Splint [Lightweight & Breathable], Adjustable Foot Drop Brace, Heel, Ankle & Achilles Tendonitis Relief, Arch Pain",1,SUNNYVALE,CA,94086-5806,-11.54
"Nov 10, 2020 1:26:20 AM PST",Order,114-1757669-0431441,N1N-BLOOD-SUGAR-FBA,"N1N Premium Blood Sugar Support [20 Herbs and Multivitamins] Promotes Glucose Metabolism, Healthy Blood Sugar Levels and Cardiovascular Health. Gluten",2,BRIGHTON,CO,80601-8757,16.4
"Nov 10, 2020 1:27:21 AM PST",Order,114-8805631-9425023,N1N-PSYLLIUM-FBA,"Premium Psyllium Husk Capsules [All Natural & Potent] - Powerful Soluble Fiber Supplement Helps Support Regularity & Digestion, Reduce Constipation, L",1,VIENNA,VA,22180-6378,8.77
"Nov 10, 2020 1:27:21 AM PST",Order,114-8805631-9425023,N1N-PSYLLIUM-FBA,"Premium Psyllium Husk Capsules [All Natural & Potent] - Powerful Soluble Fiber Supplement Helps Support Regularity & Digestion, Reduce Constipation, L",1,VIENNA,VA,22180-6378,16.63
"Nov 10, 2020 1:28:58 AM PST",Order,113-6526777-0440226,N1N-TART-CHERRY-FBA,"N1N Premium Tart Cherry Extract Capsules, 200 Veg Caps, 3000 mg [10X Concentrated Extract] Powerful Antioxidant, Joint Health and Mobility, Uric Acid",1,BROWNWOOD,TX,76801-0015,13.72
"Nov 10, 2020 1:44:47 AM PST",Order,112-9425414-0557861,N1N-BLOOD-PRESSURE-FBA,"N1N Premium Blood Pressure Support with Hawthorn and Hibiscus [13 Potent Ingredients], Natural Hypertension Supplement to Improve Cardiovascular & Cir",1,MCKINNEY,TX,75070-6129,14.51
